mentions;isStrMatch;isMatchNoCasePunc;isAbbrev;isFirstPronoun;isScndPronoun;isOnOneSentence;isMatchPartial;firstNameClass;scndNameClass;isCoref
[(Cina Kuasai Pasar Desktop Dunia Cina)-(alih posisi Amerika Serikat)];FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;LOCATION;OTHER;FALSE
[(Cina Kuasai Pasar Desktop Dunia Cina)-(hal penjualan desktop atau komputer)];FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;LOCATION;OTHER;FALSE
[(Cina Kuasai Pasar Desktop Dunia Cina)-(Riset)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;LOCATION;PERSON;FALSE
[(Cina Kuasai Pasar Desktop Dunia Cina)-(lembaga konsultan IHS)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;LOCATION;OTHER;FALSE
[(Cina Kuasai Pasar Desktop Dunia Cina)-(pengiriman desktop)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;LOCATION;OTHER;FALSE
[(Cina Kuasai Pasar Desktop Dunia Cina)-(Negeri Tirai)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;LOCATION;LOCATION;FALSE
[(Cina Kuasai Pasar Desktop Dunia Cina)-(Bambu itu)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;LOCATION;PERSON;FALSE
[(Cina Kuasai Pasar Desktop Dunia Cina)-(angka 69)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;LOCATION;OTHER;FALSE
[(Cina Kuasai Pasar Desktop Dunia Cina)-(juta unit)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;LOCATION;OTHER;FALSE
[(Cina Kuasai Pasar Desktop Dunia Cina)-(Sebelumnya)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;LOCATION;OTHER;FALSE
[(Cina Kuasai Pasar Desktop Dunia Cina)-(posisi teratas)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;LOCATION;OTHER;FALSE
[(Cina Kuasai Pasar Desktop Dunia Cina)-(Amerika Serikat)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;LOCATION;LOCATION;FALSE
[(Cina Kuasai Pasar Desktop Dunia Cina)-(angka penjualan 66)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;LOCATION;OTHER;FALSE
[(Cina Kuasai Pasar Desktop Dunia Cina)-(juta unit)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;LOCATION;OTHER;FALSE
[(Cina Kuasai Pasar Desktop Dunia Cina)-(Cina)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;LOCATION;LOCATION;FALSE
[(Cina Kuasai Pasar Desktop Dunia Cina)-(negera)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;LOCATION;OTHER;FALSE
[(Cina Kuasai Pasar Desktop Dunia Cina)-(pengguna internet terbesar,)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;LOCATION;OTHER;FALSE
[(Cina Kuasai Pasar Desktop Dunia Cina)-(juta pengguna)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;LOCATION;OTHER;FALSE
[(Cina Kuasai Pasar Desktop Dunia Cina)-(Peter Lin,)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;LOCATION;PERSON;FALSE
[(Cina Kuasai Pasar Desktop Dunia Cina)-(analis)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;LOCATION;OTHER;FALSE
[(Cina Kuasai Pasar Desktop Dunia Cina)-(komputer)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;LOCATION;OTHER;FALSE
[(Cina Kuasai Pasar Desktop Dunia Cina)-(IHS)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;LOCATION;ORGANIZATION;FALSE
[(Cina Kuasai Pasar Desktop Dunia Cina)-(pangsa pengiriman desktop dan laptop)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;LOCATION;OTHER;FALSE
[(Cina Kuasai Pasar Desktop Dunia Cina)-(Cina)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;LOCATION;LOCATION;FALSE
[(Cina Kuasai Pasar Desktop Dunia Cina)-(fenomena)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;LOCATION;OTHER;FALSE
[(Cina Kuasai Pasar Desktop Dunia Cina)-(Pasalnya,)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;LOCATION;PERSON;FALSE
[(Cina Kuasai Pasar Desktop Dunia Cina)-(konsumen)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;LOCATION;OTHER;FALSE
[(Cina Kuasai Pasar Desktop Dunia Cina)-(negara trennya saat ini)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;LOCATION;OTHER;FALSE
[(Cina Kuasai Pasar Desktop Dunia Cina)-(desktop mobile,)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;LOCATION;OTHER;FALSE
[(Cina Kuasai Pasar Desktop Dunia Cina)-(komputer jinjing,)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;LOCATION;OTHER;FALSE
[(Cina Kuasai Pasar Desktop Dunia Cina)-(komputer personal)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;LOCATION;OTHER;FALSE
