mentions;isStrMatch;isMatchNoCasePunc;isAbbrev;isFirstPronoun;isScndPronoun;isOnOneSentence;isMatchPartial;firstNameClass;scndNameClass;isCoref
"[(Chatib Basri ikuti fit & proper test"" calon)-(Presiden Susilo Bambang Yudhoyono)]""";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;PERSON;PERSON;FALSE
"[(Chatib Basri ikuti fit & proper test"" calon)-(uji kepatutan dan kelayakan)]""";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;PERSON;OTHER;FALSE
"[(Chatib Basri ikuti fit & proper test"" calon)-((fit and)]""";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;PERSON;OTHER;FALSE
"[(Chatib Basri ikuti fit & proper test"" calon)-(proper test)]""";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;PERSON;OTHER;FALSE
"[(Chatib Basri ikuti fit & proper test"" calon)-(calon Menteri Keuangan)]""";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;PERSON;OTHER;FALSE
"[(Chatib Basri ikuti fit & proper test"" calon)-(Chatib Basri,)]""";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;PERSON;PERSON;FALSE
"[(Chatib Basri ikuti fit & proper test"" calon)-(Kantor Presiden)]""";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;PERSON;LOCATION;FALSE
"[(Chatib Basri ikuti fit & proper test"" calon)-(Senin)]""";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;PERSON;OTHER;FALSE
"[(Chatib Basri ikuti fit & proper test"" calon)-(Chatib Basri,)]""";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;PERSON;FALSE
"[(Chatib Basri ikuti fit & proper test"" calon)-(sekarang)]""";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
"[(Chatib Basri ikuti fit & proper test"" calon)-(Kepala Badan Koordinasi Penanaman Modal)]""";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
"[(Chatib Basri ikuti fit & proper test"" calon)-(BKPM)]""";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;ORGANIZATION;FALSE
"[(Chatib Basri ikuti fit & proper test"" calon)-(kemeja batik lengan panjang)]""";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
"[(Chatib Basri ikuti fit & proper test"" calon)-(ungu)]""";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
"[(Chatib Basri ikuti fit & proper test"" calon)-(Ia)]""";FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;PERSON;OTHER;FALSE
"[(Chatib Basri ikuti fit & proper test"" calon)-(Kantor Presiden)]""";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;LOCATION;FALSE
"[(Chatib Basri ikuti fit & proper test"" calon)-(sekitar pukul 13.30)]""";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
"[(Chatib Basri ikuti fit & proper test"" calon)-(WIB)]""";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;ORGANIZATION;FALSE
"[(Chatib Basri ikuti fit & proper test"" calon)-(Presiden)]""";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;PERSON;FALSE
"[(Chatib Basri ikuti fit & proper test"" calon)-(uji kepatutan dan kelayakan)]""";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
"[(Chatib Basri ikuti fit & proper test"" calon)-(Menteri Sekretaris Negara)]""";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;PERSON;FALSE
"[(Chatib Basri ikuti fit & proper test"" calon)-(Sudi Silalahi)]""";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;PERSON;FALSE
"[(Chatib Basri ikuti fit & proper test"" calon)-(Foto)]""";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;PERSON;FALSE
"[(Chatib Basri ikuti fit & proper test"" calon)-(proses uji kepatutan dan kelayakan)]""";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
"[(Chatib Basri ikuti fit & proper test"" calon)-(tim kepresidenan)]""";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
