mentions;isStrMatch;isMatchNoCasePunc;isAbbrev;isFirstPronoun;isScndPronoun;isOnOneSentence;isMatchPartial;firstNameClass;scndNameClass;isCoref
[(Ahok: Khotbah)-(Uje Keren Wakil Gubernur DKI Jakarta)];FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;PERSON;PERSON;FALSE
[(Ahok: Khotbah)-(Basuki Tjahaja Purnama tunjukkan rasa duka)];FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;PERSON;LOCATION;FALSE
[(Ahok: Khotbah)-(meninggalnya salah)];FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;PERSON;OTHER;FALSE
[(Ahok: Khotbah)-(pemuda luar)];FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;PERSON;OTHER;FALSE
[(Ahok: Khotbah)-(Indonesia Jefry Al Buchori)];FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;PERSON;LOCATION;FALSE
"[(Ahok: Khotbah)-(Saya)]""";FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;PERSON;OTHER;FALSE
"[(Ahok: Khotbah)-(sungkawa,)]""";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Ahok: Khotbah)-(Basuki)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;LOCATION;FALSE
[(Ahok: Khotbah)-(kantornya,)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Ahok: Khotbah)-(Jumat)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Ahok: Khotbah)-(26 April 2013)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Ahok: Khotbah)-(Basuki)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;LOCATION;FALSE
[(Ahok: Khotbah)-(Uje)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;PERSON;FALSE
[(Ahok: Khotbah)-(panggilan akrab)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Ahok: Khotbah)-(Jefry Al Buchori,)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;LOCATION;FALSE
[(Ahok: Khotbah)-(sosok ustad)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Ahok: Khotbah)-(Ia)];FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;PERSON;OTHER;FALSE
