mentions;isStrMatch;isMatchNoCasePunc;isAbbrev;isFirstPronoun;isScndPronoun;isOnOneSentence;isMatchPartial;firstNameClass;scndNameClass;isCoref
[(Senegal Dukung Marie Pangestu Jadi)-(Sekjen WTO Senegal)];FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;LOCATION;PERSON;FALSE
[(Senegal Dukung Marie Pangestu Jadi)-(dukungan)];FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;LOCATION;OTHER;FALSE
[(Senegal Dukung Marie Pangestu Jadi)-(pencalonan Mari Elka Pangestu)];FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;LOCATION;OTHER;FALSE
[(Senegal Dukung Marie Pangestu Jadi)-(sekretaris jenderal)];FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;LOCATION;OTHER;FALSE
[(Senegal Dukung Marie Pangestu Jadi)-(sekjen)];FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;LOCATION;OTHER;FALSE
[(Senegal Dukung Marie Pangestu Jadi)-(WTO)];FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;LOCATION;ORGANIZATION;FALSE
[(Senegal Dukung Marie Pangestu Jadi)-(Direktur Televisi Lembaga Penyiaran Televisi dan Radio Milik Pemerintah Senegal)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;LOCATION;OTHER;FALSE
[(Senegal Dukung Marie Pangestu Jadi)-(RTS)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;LOCATION;ORGANIZATION;FALSE
[(Senegal Dukung Marie Pangestu Jadi)-(kunjungannya)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;LOCATION;OTHER;FALSE
[(Senegal Dukung Marie Pangestu Jadi)-(Kantor Berita)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;LOCATION;LOCATION;FALSE
