mentions;isStrMatch;isMatchNoCasePunc;isAbbrev;isFirstPronoun;isScndPronoun;isOnOneSentence;isMatchPartial;firstNameClass;scndNameClass;isCoref
[(Kuma Power Hour,)-(Program Radio Terbaru)];FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;PERSON;PERSON;TRUE
[(Kuma Power Hour,)-(Utada Hikaru Utada Hikaru)];FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;PERSON;PERSON;FALSE
[(Kuma Power Hour,)-(tahun)];FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;PERSON;OTHER;FALSE
[(Kuma Power Hour,)-(rekaman episode perdana program radionya)];FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;PERSON;OTHER;TRUE
[(Kuma Power Hour,)-(dia)];FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;PERSON;OTHER;FALSE
[(Kuma Power Hour,)-(nama 'Kuma Power)];FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;PERSON;OTHER;FALSE
[(Kuma Power Hour,)-(Hour')];FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;PERSON;PERSON;FALSE
[(Kuma Power Hour,)-(InterFM)];FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;PERSON;LOCATION;FALSE
[(Kuma Power Hour,)-(Utada)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;PERSON;FALSE
[(Kuma Power Hour,)-(dia)];FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Kuma Power Hour,)-('rumah prpduksi' sendiri,)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Kuma Power Hour,)-(tayangannya sendiri)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Kuma Power Hour,)-(rumahnya)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Kuma Power Hour,)-(Utada)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;PERSON;FALSE
[(Kuma Power Hour,)-(lagu-lagu)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Kuma Power Hour,)-(program khusus)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;TRUE
[(Kuma Power Hour,)-(radionya itu)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;TRUE
[(Kuma Power Hour,)-(Pelantun lagu 'First Love')];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;PERSON;FALSE
[(Kuma Power Hour,)-(bicaranya sendiri,)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Kuma Power Hour,)-(seluruh episode rekamannya)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Kuma Power Hour,)-(Penyanyi Jepang)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;PERSON;FALSE
[(Kuma Power Hour,)-(go internasional)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Kuma Power Hour,)-(ia)];FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Kuma Power Hour,)-(program ini)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;TRUE
[(Kuma Power Hour,)-(dia)];FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Kuma Power Hour,)-('Kuma Power)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;PERSON;FALSE
[(Kuma Power Hour,)-(Hour with)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;PERSON;FALSE
[(Kuma Power Hour,)-(Utada Hikaru')];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;PERSON;FALSE
[(Kuma Power Hour,)-(sebulan)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Kuma Power Hour,)-(penyanti populer,)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Kuma Power Hour,)-(penulis lagu,)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Kuma Power Hour,)-(produser musik)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Kuma Power Hour,)-(InterFM,)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;LOCATION;FALSE
[(Kuma Power Hour,)-(radio lokal Jepang,)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Kuma Power Hour,)-(Selasa pekan ketiga)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Kuma Power Hour,)-(per bulannya)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Kuma Power Hour,)-(16 April kemarin)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Kuma Power Hour,)-(aku)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Kuma Power Hour,)-(program radioku sendiri)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Kuma Power Hour,)-(April ini)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Kuma Power Hour,)-(kalinya)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Kuma Power Hour,)-(aku)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Kuma Power Hour,)-(program regular)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
"[(Kuma Power Hour,)-(tahun terakhir,)]""";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Kuma Power Hour,)-(Utada,)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;PERSON;FALSE
[(Kuma Power Hour,)-(J-pop Asia,)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;LOCATION;FALSE
[(Kuma Power Hour,)-(Jumat)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Kuma Power Hour,)-(Sebelumnya,)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Kuma Power Hour,)-(Utada)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;PERSON;FALSE
[(Kuma Power Hour,)-(host)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Kuma Power Hour,)-(program radio 'Utada Hikaru no Tres Bien Bohemian')];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Kuma Power Hour,)-(September 2000)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Program Radio Terbaru)-(Utada Hikaru Utada Hikaru)];FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;PERSON;PERSON;FALSE
