mentions;isStrMatch;isMatchNoCasePunc;isAbbrev;isFirstPronoun;isScndPronoun;isOnOneSentence;isMatchPartial;firstNameClass;scndNameClass
"[(Caleg Perempuan)-(Solo)]";false;true;false;false;false;true;false;PERSON;LOCATION
"[(Caleg Perempuan)-(21 Tahun Empat)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Caleg Perempuan)-(calon anggota legislatif)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Caleg Perempuan)-((caleg)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Caleg Perempuan)-(Kota Surakarta,)]";false;false;false;false;false;true;false;PERSON;LOCATION
"[(Caleg Perempuan)-(Jawa Tengah,)]";false;false;false;false;false;true;false;PERSON;LOCATION
"[(Caleg Perempuan)-(bawah persyaratan umur)]";false;true;false;false;false;true;false;PERSON;OTHER
"[(Caleg Perempuan)-(Pasalnya,)]";false;false;false;false;false;false;false;PERSON;PERSON
"[(Caleg Perempuan)-(437 berkas caleg)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Caleg Perempuan)-(12 parpol)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Caleg Perempuan)-(empat)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Caleg Perempuan)-(caleg itu)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Caleg Perempuan)-(21 tahun per 22)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Caleg Perempuan)-(April)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Caleg Perempuan)-(caleg perempuan)]";true;true;false;false;false;false;false;PERSON;OTHER
"[(Caleg Perempuan)-(bawah umur)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Caleg Perempuan)-(tiga parpol,)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Caleg Perempuan)-(PDIP)]";false;true;false;false;false;false;false;PERSON;ORGANIZATION
"[(Caleg Perempuan)-(Hanura)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Caleg Perempuan)-(dan Partai NasDem)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Caleg Perempuan)-(Mereka)]";false;true;false;false;true;false;false;PERSON;OTHER
"[(Caleg Perempuan)-(parpol)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Caleg Perempuan)-(Selain itu)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Caleg Perempuan)-(satu caleg)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Caleg Perempuan)-(PNS)]";false;true;false;false;false;false;false;PERSON;ORGANIZATION
"[(Caleg Perempuan)-(surat pengunduran diri)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Caleg Perempuan)-(Partai Gerindra,)]";false;false;false;false;false;false;false;PERSON;ORGANIZATION
"[(Caleg Perempuan)-(Ketua KPU Kota Solo)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Caleg Perempuan)-(Didik Wahyudiono)]";false;true;false;false;false;false;false;PERSON;LOCATION
"[(Caleg Perempuan)-(Media Indonesia)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Caleg Perempuan)-(Kamis)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Caleg Perempuan)-(Dia)]";false;true;false;false;true;false;false;PERSON;OTHER
"[(Caleg Perempuan)-(verifikasi)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Caleg Perempuan)-(KPU Solo)]";false;true;false;false;false;false;false;PERSON;ORGANIZATION
"[(Caleg Perempuan)-(April-7 Mei)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Caleg Perempuan)-(dokumen)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Caleg Perempuan)-(ijazah)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Caleg Perempuan)-(surat keterangan)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Caleg Perempuan)-(poliklinik padahal)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Caleg Perempuan)-(rumah sakit,)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Caleg Perempuan)-(jumlah foto)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Caleg Perempuan)-(parpol masing-masing)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Caleg Perempuan)-(caleg perempuan)]";true;true;false;false;false;false;false;PERSON;OTHER
"[(Caleg Perempuan)-(21 tahun per 22)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Caleg Perempuan)-(April)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Caleg Perempuan)-(halnya)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Caleg Perempuan)-(dia)]";false;true;false;false;true;false;false;PERSON;OTHER
"[(Caleg Perempuan)-(Ketua KPU Wonogiri Joko Purnomo)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Caleg Perempuan)-(proses verifikasi faktual)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Caleg Perempuan)-(caleg)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Caleg Perempuan)-(berkas)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Caleg Perempuan)-(parpol)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Caleg Perempuan)-(jumlah 384)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Caleg Perempuan)-(caleg,)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Caleg Perempuan)-(100 bacaleg)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Caleg Perempuan)-(persyaratan)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Caleg Perempuan)-(dokumen)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Caleg Perempuan)-(Kebanyakan)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Caleg Perempuan)-(sisi legalisasi ijazah)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Caleg Perempuan)-(atau surat pengganti ijazah)]";false;true;false;false;false;false;false;PERSON;OTHER
"[(Caleg Perempuan)-(Dinas Pendidikan)]";false;true;false;false;false;false;false;PERSON;PERSON
"[(Caleg Perempuan)-(Joko)]";false;true;false;false;false;false;false;PERSON;ORGANIZATION
"[(Solo)-(21 Tahun Empat)]";false;true;false;false;false;true;false;LOCATION;OTHER
"[(Solo)-(calon anggota legislatif)]";false;true;false;false;false;true;false;LOCATION;OTHER
"[(Solo)-((caleg)]";false;true;false;false;false;true;false;LOCATION;OTHER
"[(Solo)-(Kota Surakarta,)]";false;false;false;false;false;true;false;LOCATION;LOCATION
"[(Solo)-(Jawa Tengah,)]";false;false;false;false;false;true;false;LOCATION;LOCATION
"[(Solo)-(bawah persyaratan umur)]";false;true;false;false;false;true;false;LOCATION;OTHER
"[(Solo)-(Pasalnya,)]";false;false;false;false;false;false;false;LOCATION;PERSON
"[(Solo)-(437 berkas caleg)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Solo)-(12 parpol)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Solo)-(empat)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Solo)-(caleg itu)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Solo)-(21 tahun per 22)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Solo)-(April)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Solo)-(caleg perempuan)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Solo)-(bawah umur)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Solo)-(tiga parpol,)]";false;false;false;false;false;false;false;LOCATION;OTHER
"[(Solo)-(PDIP)]";false;true;false;false;false;false;false;LOCATION;ORGANIZATION
"[(Solo)-(Hanura)]";false;true;false;false;false;false;false;LOCATION;PERSON
"[(Solo)-(dan Partai NasDem)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Solo)-(Mereka)]";false;true;false;false;true;false;false;LOCATION;OTHER
"[(Solo)-(parpol)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Solo)-(Selain itu)]";false;true;false;false;false;false;false;LOCATION;PERSON
"[(Solo)-(satu caleg)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Solo)-(PNS)]";false;true;false;false;false;false;false;LOCATION;ORGANIZATION
"[(Solo)-(surat pengunduran diri)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Solo)-(Partai Gerindra,)]";false;false;false;false;false;false;false;LOCATION;ORGANIZATION
"[(Solo)-(Ketua KPU Kota Solo)]";false;true;false;false;false;false;true;LOCATION;OTHER
"[(Solo)-(Didik Wahyudiono)]";false;true;false;false;false;false;false;LOCATION;LOCATION
"[(Solo)-(Media Indonesia)]";false;true;false;false;false;false;false;LOCATION;PERSON
"[(Solo)-(Kamis)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Solo)-(Dia)]";false;true;false;false;true;false;false;LOCATION;OTHER
"[(Solo)-(verifikasi)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Solo)-(KPU Solo)]";false;true;false;false;false;false;true;LOCATION;ORGANIZATION
"[(Solo)-(April-7 Mei)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Solo)-(dokumen)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Solo)-(ijazah)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Solo)-(surat keterangan)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Solo)-(poliklinik padahal)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Solo)-(rumah sakit,)]";false;false;false;false;false;false;false;LOCATION;OTHER
"[(Solo)-(jumlah foto)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Solo)-(parpol masing-masing)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Solo)-(caleg perempuan)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Solo)-(21 tahun per 22)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Solo)-(April)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Solo)-(halnya)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Solo)-(dia)]";false;true;false;false;true;false;false;LOCATION;OTHER
"[(Solo)-(Ketua KPU Wonogiri Joko Purnomo)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Solo)-(proses verifikasi faktual)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Solo)-(caleg)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Solo)-(berkas)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Solo)-(parpol)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Solo)-(jumlah 384)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Solo)-(caleg,)]";false;false;false;false;false;false;false;LOCATION;OTHER
"[(Solo)-(100 bacaleg)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Solo)-(persyaratan)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Solo)-(dokumen)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Solo)-(Kebanyakan)]";false;true;false;false;false;false;false;LOCATION;PERSON
"[(Solo)-(sisi legalisasi ijazah)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Solo)-(atau surat pengganti ijazah)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Solo)-(Dinas Pendidikan)]";false;true;false;false;false;false;false;LOCATION;PERSON
"[(Solo)-(Joko)]";false;true;false;false;false;false;false;LOCATION;ORGANIZATION
"[(21 Tahun Empat)-(calon anggota legislatif)]";false;true;false;false;false;true;false;OTHER;OTHER
"[(21 Tahun Empat)-((caleg)]";false;true;false;false;false;true;false;OTHER;OTHER
"[(21 Tahun Empat)-(Kota Surakarta,)]";false;false;false;false;false;true;false;OTHER;LOCATION
"[(21 Tahun Empat)-(Jawa Tengah,)]";false;false;false;false;false;true;false;OTHER;LOCATION
"[(21 Tahun Empat)-(bawah persyaratan umur)]";false;true;false;false;false;true;false;OTHER;OTHER
"[(21 Tahun Empat)-(Pasalnya,)]";false;false;false;false;false;false;false;OTHER;PERSON
"[(21 Tahun Empat)-(437 berkas caleg)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(21 Tahun Empat)-(12 parpol)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(21 Tahun Empat)-(empat)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(21 Tahun Empat)-(caleg itu)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(21 Tahun Empat)-(21 tahun per 22)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(21 Tahun Empat)-(April)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(21 Tahun Empat)-(caleg perempuan)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(21 Tahun Empat)-(bawah umur)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(21 Tahun Empat)-(tiga parpol,)]";false;false;false;false;false;false;false;OTHER;OTHER
"[(21 Tahun Empat)-(PDIP)]";false;true;false;false;false;false;false;OTHER;ORGANIZATION
"[(21 Tahun Empat)-(Hanura)]";false;true;false;false;false;false;false;OTHER;PERSON
"[(21 Tahun Empat)-(dan Partai NasDem)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(21 Tahun Empat)-(Mereka)]";false;true;false;false;true;false;false;OTHER;OTHER
"[(21 Tahun Empat)-(parpol)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(21 Tahun Empat)-(Selain itu)]";false;true;false;false;false;false;false;OTHER;PERSON
"[(21 Tahun Empat)-(satu caleg)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(21 Tahun Empat)-(PNS)]";false;true;false;false;false;false;false;OTHER;ORGANIZATION
"[(21 Tahun Empat)-(surat pengunduran diri)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(21 Tahun Empat)-(Partai Gerindra,)]";false;false;false;false;false;false;false;OTHER;ORGANIZATION
"[(21 Tahun Empat)-(Ketua KPU Kota Solo)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(21 Tahun Empat)-(Didik Wahyudiono)]";false;true;false;false;false;false;false;OTHER;LOCATION
"[(21 Tahun Empat)-(Media Indonesia)]";false;true;false;false;false;false;false;OTHER;PERSON
"[(21 Tahun Empat)-(Kamis)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(21 Tahun Empat)-(Dia)]";false;true;false;false;true;false;false;OTHER;OTHER
"[(21 Tahun Empat)-(verifikasi)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(21 Tahun Empat)-(KPU Solo)]";false;true;false;false;false;false;false;OTHER;ORGANIZATION
"[(21 Tahun Empat)-(April-7 Mei)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(21 Tahun Empat)-(dokumen)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(21 Tahun Empat)-(ijazah)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(21 Tahun Empat)-(surat keterangan)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(21 Tahun Empat)-(poliklinik padahal)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(21 Tahun Empat)-(rumah sakit,)]";false;false;false;false;false;false;false;OTHER;OTHER
"[(21 Tahun Empat)-(jumlah foto)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(21 Tahun Empat)-(parpol masing-masing)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(21 Tahun Empat)-(caleg perempuan)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(21 Tahun Empat)-(21 tahun per 22)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(21 Tahun Empat)-(April)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(21 Tahun Empat)-(halnya)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(21 Tahun Empat)-(dia)]";false;true;false;false;true;false;false;OTHER;OTHER
"[(21 Tahun Empat)-(Ketua KPU Wonogiri Joko Purnomo)]";false;true;false;false;false;false;false;OTHER;OTHER
