mentions;isStrMatch;isMatchNoCasePunc;isAbbrev;isFirstPronoun;isScndPronoun;isOnOneSentence;isMatchPartial;firstNameClass;scndNameClass
"[(1.752 siswa)-(Aceh)]";false;true;false;false;false;true;false;OTHER;LOCATION
"[(1.752 siswa)-(lulus Sebanyak)]";false;true;false;false;false;true;false;OTHER;OTHER
"[(1.752 siswa)-(1.752 siswa)]";true;true;false;false;false;true;true;OTHER;OTHER
"[(1.752 siswa)-(3,11 persen)]";false;true;false;false;false;true;false;OTHER;OTHER
"[(1.752 siswa)-(total 56.423)]";false;true;false;false;false;true;false;OTHER;OTHER
"[(1.752 siswa)-(peserta Ujian Nasional)]";false;true;false;false;false;true;false;OTHER;OTHER
"[(1.752 siswa)-((UN)]";false;true;false;false;false;true;false;OTHER;OTHER
"[(1.752 siswa)-(2013 tingkat)]";false;true;false;false;false;true;false;OTHER;OTHER
"[(1.752 siswa)-(Aceh)]";false;true;false;false;false;true;false;OTHER;LOCATION
"[(1.752 siswa)-(Kepala Dinas Pendidikan Aceh Anas M Adam,)]";false;false;false;false;false;false;false;OTHER;OTHER
"[(1.752 siswa)-(Banda Aceh,)]";false;false;false;false;false;false;false;OTHER;LOCATION
"[(1.752 siswa)-(Jumat,)]";false;false;false;false;false;false;false;OTHER;OTHER
"[(1.752 siswa)-(siswa terbanyak)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(1.752 siswa)-(lulus UN 2013)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(1.752 siswa)-(rayon Kabupaten Aceh Utara)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(1.752 siswa)-(255 orang)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(1.752 siswa)-(mata pelajaran)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(1.752 siswa)-(lulus UN)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(1.752 siswa)-(IPS)]";false;true;false;false;false;false;false;OTHER;PERSON
"[(1.752 siswa)-(orang dan IPA)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(1.752 siswa)-(555 peserta)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(1.752 siswa)-(bahasa,)]";false;false;false;false;false;false;false;OTHER;OTHER
"[(1.752 siswa)-(satu orang)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(1.752 siswa)-("Kami)]";false;false;false;false;true;false;false;OTHER;OTHER
"[(1.752 siswa)-(rendahnya angka kelulusan UN)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(1.752 siswa)-(Aceh Utara,")]";false;false;false;false;false;false;false;OTHER;LOCATION
"[(1.752 siswa)-(Sekretaris Panitia UN SMA)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(1.752 siswa)-(2013 Zulkarnaini)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(1.752 siswa)-(Selanjutnya,)]";false;false;false;false;false;false;false;OTHER;OTHER
"[(1.752 siswa)-(rayon tertinggi)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(1.752 siswa)-(lulus UN)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(1.752 siswa)-(Gayo Lues sebanyak)]";false;true;false;false;false;false;false;OTHER;LOCATION
"[(1.752 siswa)-(252 orang)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(1.752 siswa)-(total siswa peserta UN)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(1.752 siswa)-(1.064 orang,)]";false;false;false;false;false;false;false;OTHER;OTHER
"[(1.752 siswa)-(dia)]";false;true;false;false;true;false;false;OTHER;OTHER
"[(1.752 siswa)-(Rayon Kota Banda Aceh)]";false;true;false;false;false;false;false;OTHER;PERSON
"[(1.752 siswa)-(jumlah peserta 3.960)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(1.752 siswa)-(orang dan nilai rata-rata)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(1.752 siswa)-(lulus)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(1.752 siswa)-(empat orang)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(1.752 siswa)-(mata pelajaran IPS dan seorang IPA)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(1.752 siswa)-(rayon Kota Sabang)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(1.752 siswa)-(peringkat)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(1.752 siswa)-(nilai rata-rata tertinggi)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(1.752 siswa)-(7,25)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(1.752 siswa)-(Jumlah peserta UN)]";false;true;false;false;false;false;false;OTHER;PERSON
"[(1.752 siswa)-(Kota Sabang sebanyak)]";false;true;false;false;false;false;false;OTHER;LOCATION
"[(1.752 siswa)-(orang dan lulus semua)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(1.752 siswa)-(Anas M Adam)]";false;true;false;false;false;false;false;OTHER;LOCATION
"[(1.752 siswa)-(rayon Kabupaten Aceh Barat)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(1.752 siswa)-(243 siswa)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(1.752 siswa)-(total peserta UN)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(1.752 siswa)-(2.077 orang)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(1.752 siswa)-(Mata pelajaran terbanyak)]";false;true;false;false;false;false;false;OTHER;PERSON
"[(1.752 siswa)-(lulus UN)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(1.752 siswa)-(IPS)]";false;true;false;false;false;false;false;OTHER;PERSON
"[(1.752 siswa)-(orang dan IPA)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(1.752 siswa)-(59 siswa)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(1.752 siswa)-(mata pelajaran bahasa)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(1.752 siswa)-(semuanya lulus)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(Aceh)-(lulus Sebanyak)]";false;true;false;false;false;true;false;LOCATION;OTHER
"[(Aceh)-(1.752 siswa)]";false;true;false;false;false;true;false;LOCATION;OTHER
"[(Aceh)-(3,11 persen)]";false;true;false;false;false;true;false;LOCATION;OTHER
"[(Aceh)-(total 56.423)]";false;true;false;false;false;true;false;LOCATION;OTHER
"[(Aceh)-(peserta Ujian Nasional)]";false;true;false;false;false;true;false;LOCATION;OTHER
"[(Aceh)-((UN)]";false;true;false;false;false;true;false;LOCATION;OTHER
"[(Aceh)-(2013 tingkat)]";false;true;false;false;false;true;false;LOCATION;OTHER
"[(Aceh)-(Aceh)]";true;true;false;false;false;true;true;LOCATION;LOCATION
"[(Aceh)-(Kepala Dinas Pendidikan Aceh Anas M Adam,)]";false;false;false;false;false;false;true;LOCATION;OTHER
"[(Aceh)-(Banda Aceh,)]";false;false;false;false;false;false;true;LOCATION;LOCATION
"[(Aceh)-(Jumat,)]";false;false;false;false;false;false;false;LOCATION;OTHER
"[(Aceh)-(siswa terbanyak)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Aceh)-(lulus UN 2013)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Aceh)-(rayon Kabupaten Aceh Utara)]";false;true;false;false;false;false;true;LOCATION;OTHER
"[(Aceh)-(255 orang)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Aceh)-(mata pelajaran)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Aceh)-(lulus UN)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Aceh)-(IPS)]";false;true;false;false;false;false;false;LOCATION;PERSON
"[(Aceh)-(orang dan IPA)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Aceh)-(555 peserta)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Aceh)-(bahasa,)]";false;false;false;false;false;false;false;LOCATION;OTHER
"[(Aceh)-(satu orang)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Aceh)-("Kami)]";false;false;false;false;true;false;false;LOCATION;OTHER
"[(Aceh)-(rendahnya angka kelulusan UN)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Aceh)-(Aceh Utara,")]";false;false;false;false;false;false;true;LOCATION;LOCATION
"[(Aceh)-(Sekretaris Panitia UN SMA)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Aceh)-(2013 Zulkarnaini)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Aceh)-(Selanjutnya,)]";false;false;false;false;false;false;false;LOCATION;OTHER
"[(Aceh)-(rayon tertinggi)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Aceh)-(lulus UN)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Aceh)-(Gayo Lues sebanyak)]";false;true;false;false;false;false;false;LOCATION;LOCATION
"[(Aceh)-(252 orang)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Aceh)-(total siswa peserta UN)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Aceh)-(1.064 orang,)]";false;false;false;false;false;false;false;LOCATION;OTHER
"[(Aceh)-(dia)]";false;true;false;false;true;false;false;LOCATION;OTHER
"[(Aceh)-(Rayon Kota Banda Aceh)]";false;true;false;false;false;false;true;LOCATION;PERSON
"[(Aceh)-(jumlah peserta 3.960)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Aceh)-(orang dan nilai rata-rata)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Aceh)-(lulus)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Aceh)-(empat orang)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Aceh)-(mata pelajaran IPS dan seorang IPA)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Aceh)-(rayon Kota Sabang)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Aceh)-(peringkat)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Aceh)-(nilai rata-rata tertinggi)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Aceh)-(7,25)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Aceh)-(Jumlah peserta UN)]";false;true;false;false;false;false;false;LOCATION;PERSON
"[(Aceh)-(Kota Sabang sebanyak)]";false;true;false;false;false;false;false;LOCATION;LOCATION
"[(Aceh)-(orang dan lulus semua)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Aceh)-(Anas M Adam)]";false;true;false;false;false;false;false;LOCATION;LOCATION
"[(Aceh)-(rayon Kabupaten Aceh Barat)]";false;true;false;false;false;false;true;LOCATION;OTHER
"[(Aceh)-(243 siswa)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Aceh)-(total peserta UN)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Aceh)-(2.077 orang)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Aceh)-(Mata pelajaran terbanyak)]";false;true;false;false;false;false;false;LOCATION;PERSON
"[(Aceh)-(lulus UN)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Aceh)-(IPS)]";false;true;false;false;false;false;false;LOCATION;PERSON
"[(Aceh)-(orang dan IPA)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Aceh)-(59 siswa)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Aceh)-(mata pelajaran bahasa)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(Aceh)-(semuanya lulus)]";false;true;false;false;false;false;false;LOCATION;OTHER
"[(lulus Sebanyak)-(1.752 siswa)]";false;true;false;false;false;true;false;OTHER;OTHER
"[(lulus Sebanyak)-(3,11 persen)]";false;true;false;false;false;true;false;OTHER;OTHER
"[(lulus Sebanyak)-(total 56.423)]";false;true;false;false;false;true;false;OTHER;OTHER
"[(lulus Sebanyak)-(peserta Ujian Nasional)]";false;true;false;false;false;true;false;OTHER;OTHER
"[(lulus Sebanyak)-((UN)]";false;true;false;false;false;true;false;OTHER;OTHER
"[(lulus Sebanyak)-(2013 tingkat)]";false;true;false;false;false;true;false;OTHER;OTHER
"[(lulus Sebanyak)-(Aceh)]";false;true;false;false;false;true;false;OTHER;LOCATION
"[(lulus Sebanyak)-(Kepala Dinas Pendidikan Aceh Anas M Adam,)]";false;false;false;false;false;false;false;OTHER;OTHER
"[(lulus Sebanyak)-(Banda Aceh,)]";false;false;false;false;false;false;false;OTHER;LOCATION
"[(lulus Sebanyak)-(Jumat,)]";false;false;false;false;false;false;false;OTHER;OTHER
"[(lulus Sebanyak)-(siswa terbanyak)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(lulus Sebanyak)-(lulus UN 2013)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(lulus Sebanyak)-(rayon Kabupaten Aceh Utara)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(lulus Sebanyak)-(255 orang)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(lulus Sebanyak)-(mata pelajaran)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(lulus Sebanyak)-(lulus UN)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(lulus Sebanyak)-(IPS)]";false;true;false;false;false;false;false;OTHER;PERSON
"[(lulus Sebanyak)-(orang dan IPA)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(lulus Sebanyak)-(555 peserta)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(lulus Sebanyak)-(bahasa,)]";false;false;false;false;false;false;false;OTHER;OTHER
"[(lulus Sebanyak)-(satu orang)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(lulus Sebanyak)-("Kami)]";false;false;false;false;true;false;false;OTHER;OTHER
"[(lulus Sebanyak)-(rendahnya angka kelulusan UN)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(lulus Sebanyak)-(Aceh Utara,")]";false;false;false;false;false;false;false;OTHER;LOCATION
"[(lulus Sebanyak)-(Sekretaris Panitia UN SMA)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(lulus Sebanyak)-(2013 Zulkarnaini)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(lulus Sebanyak)-(Selanjutnya,)]";false;false;false;false;false;false;false;OTHER;OTHER
"[(lulus Sebanyak)-(rayon tertinggi)]";false;true;false;false;false;false;false;OTHER;OTHER
