mentions;isStrMatch;isMatchNoCasePunc;isAbbrev;isFirstPronoun;isScndPronoun;isOnOneSentence;isMatchPartial;firstNameClass;scndNameClass
"[(Survei :Jokowi)-(Capres alternatif Hasil survei Center for)]";false;false;false;false;false;true;false;PERSON;PERSON
"[(Survei :Jokowi)-(Strategic and International)]";false;false;false;false;false;true;false;PERSON;ORGANIZATION
"[(Survei :Jokowi)-(Studies)]";false;false;false;false;false;true;false;PERSON;ORGANIZATION
"[(Survei :Jokowi)-(CSIS)]";false;false;false;false;false;true;false;PERSON;ORGANIZATION
"[(Survei :Jokowi)-(Gubernur DKI Jakarta Joko Widodo)]";false;false;false;false;false;true;false;PERSON;OTHER
"[(Survei :Jokowi)-(peringkat pertama)]";false;false;false;false;false;true;false;PERSON;OTHER
"[(Survei :Jokowi)-(tokoh calon presiden)]";false;false;false;false;false;true;false;PERSON;OTHER
"[(Survei :Jokowi)-(Capres)]";false;false;false;false;false;true;false;PERSON;PERSON
"[(Survei :Jokowi)-(alternatif)]";false;false;false;false;false;true;false;PERSON;OTHER
"[(Survei :Jokowi)-(dasarnya)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Survei :Jokowi)-(hasil)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Survei :Jokowi)-(soal 'fenomena Jokowi')]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Survei :Jokowi)-(semata,)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Survei :Jokowi)-(masyarakat Indonesia)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Survei :Jokowi)-(calon pemimpin alternatif,)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Survei :Jokowi)-(Jokowi atau calon alternatif)]";false;false;false;false;false;false;false;PERSON;PERSON
"[(Survei :Jokowi)-(peneliti CSIS Philip Jurius Vermonte)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Survei :Jokowi)-(Jakarta)]";false;false;false;false;false;false;false;PERSON;LOCATION
"[(Survei :Jokowi)-(Minggu)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Survei :Jokowi)-(nama tokoh Capres)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Survei :Jokowi)-(1.635 responden)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Survei :Jokowi)-(Jokowi)]";false;false;false;false;false;false;true;PERSON;PERSON
"[(Survei :Jokowi)-(persen)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Survei :Jokowi)-(persen)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Survei :Jokowi)-(persen)]";false;false;false;false;false;false;false;PERSON;OTHER
"[(Survei :Jokowi)-(persen)]";false;false;false;false;false;false;false;PERSON;OTHER
