mentions;isStrMatch;isMatchNoCasePunc;isAbbrev;isFirstPronoun;isScndPronoun;isOnOneSentence;isMatchPartial;firstNameClass;scndNameClass
"[(200 siswa)-(lulus UN SMA)]";false;true;false;false;false;true;false;OTHER;OTHER
"[(200 siswa)-(Riau)]";false;true;false;false;false;true;false;OTHER;LOCATION
"[(200 siswa)-(Panitia Penyelenggra Ujian Nasional)]";false;true;false;false;false;true;false;OTHER;LOCATION
"[(200 siswa)-(Provinsi Riau)]";false;true;false;false;false;true;false;OTHER;LOCATION
"[(200 siswa)-(siswa dan siswi Sekolah Menengah)]";false;true;false;false;false;true;false;OTHER;OTHER
"[(200 siswa)-((SMA)]";false;true;false;false;false;true;false;OTHER;OTHER
"[(200 siswa)-(SMK)]";false;true;false;false;false;true;false;OTHER;ORGANIZATION
"[(200 siswa)-(wilayah itu)]";false;true;false;false;false;true;false;OTHER;OTHER
"[(200 siswa)-(lulus UN)]";false;true;false;false;false;true;false;OTHER;OTHER
"[(200 siswa)-("Seluruhnya)]";false;false;false;false;false;false;false;OTHER;OTHER
"[(200 siswa)-(wilayah kabupaten dan kota)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(200 siswa)-(Riau,")]";false;false;false;false;false;false;false;OTHER;OTHER
"[(200 siswa)-(Ketua Panitia UN)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(200 siswa)-(Dinas Pendidikan Riau,)]";false;false;false;false;false;false;false;OTHER;LOCATION
"[(200 siswa)-(Sri Petri Haryanti)]";false;true;false;false;false;false;false;OTHER;PERSON
"[(200 siswa)-(Pekanbaru)]";false;true;false;false;false;false;false;OTHER;LOCATION
"[(200 siswa)-(Jumat)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(200 siswa)-(Ditanya kota atau kabupaten mana)]";false;true;false;false;false;false;false;OTHER;PERSON
"[(200 siswa)-(tingka kelulusan tertinggi,)]";false;false;false;false;false;false;false;OTHER;OTHER
"[(200 siswa)-(Sri)]";false;true;false;false;false;false;false;OTHER;PERSON
"[(200 siswa)-(data pastinya)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(200 siswa)-(beberapa sekolah)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(200 siswa)-(nilai UN-nya)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(200 siswa)-(nilai UN)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(200 siswa)-(kami)]";false;true;false;false;true;false;false;OTHER;OTHER
"[(200 siswa)-(pihak sekolah,")]";false;false;false;false;false;false;false;OTHER;OTHER
"[(200 siswa)-(dia)]";false;true;false;false;true;false;false;OTHER;OTHER
"[(200 siswa)-(Kepala Dinas Pendidikan Provinsi Riau M. Wardan)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(200 siswa)-(tingkat kelulusan Ujian Nasional)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(200 siswa)-(tingkat SMA dan SMK)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(200 siswa)-(Riau)]";false;true;false;false;false;false;false;OTHER;LOCATION
"[(200 siswa)-(99,93 persen)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(200 siswa)-("Kami)]";false;false;false;false;true;false;false;OTHER;OTHER
"[(200 siswa)-(target,)]";false;false;false;false;false;false;false;OTHER;OTHER
"[(200 siswa)-(0,07 persen)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(200 siswa)-(lulus UN,")]";false;false;false;false;false;false;false;OTHER;OTHER
"[(200 siswa)-(Wardan)]";false;true;false;false;false;false;false;OTHER;PERSON
"[(200 siswa)-(Pekanbaru)]";false;true;false;false;false;false;false;OTHER;LOCATION
"[(200 siswa)-(data Dinas Pendidikan Riau,)]";false;false;false;false;false;false;false;OTHER;OTHER
"[(200 siswa)-(UN SMA sederajat)]";false;true;false;false;false;false;false;OTHER;ORGANIZATION
"[(200 siswa)-(Provinsi Riau)]";false;true;false;false;false;false;false;OTHER;LOCATION
"[(200 siswa)-(tahun ini)]";false;true;false;false;false;false;false;OTHER;LOCATION
"[(200 siswa)-(69.933 peserta)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(200 siswa)-(Mereka)]";false;true;false;false;true;false;false;OTHER;OTHER
"[(200 siswa)-(pelajar SMA)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(200 siswa)-(Madrasah Aliyah)]";false;true;false;false;false;false;false;OTHER;PERSON
"[(200 siswa)-(dan SMK)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(200 siswa)-(19.623 pelajar)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(200 siswa)-("Jumlah kelulusan)]";false;false;false;false;false;false;false;OTHER;OTHER
"[(200 siswa)-(tahun lalu,")]";false;false;false;false;false;false;false;OTHER;LOCATION
"[(200 siswa)-(dia,)]";false;false;false;false;true;false;false;OTHER;OTHER
"[(200 siswa)-(0,07 persen siswa)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(200 siswa)-(lulus UN)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(200 siswa)-(tingkat SMA)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(200 siswa)-(jurusan IPS)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(200 siswa)-(tingkat kelulusan SMA jurusan IPA)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(200 siswa)-(99,95 persen)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(lulus UN SMA)-(Riau)]";false;true;false;false;false;true;false;OTHER;LOCATION
"[(lulus UN SMA)-(Panitia Penyelenggra Ujian Nasional)]";false;true;false;false;false;true;false;OTHER;LOCATION
"[(lulus UN SMA)-(Provinsi Riau)]";false;true;false;false;false;true;false;OTHER;LOCATION
"[(lulus UN SMA)-(siswa dan siswi Sekolah Menengah)]";false;true;false;false;false;true;false;OTHER;OTHER
"[(lulus UN SMA)-((SMA)]";false;true;false;false;false;true;false;OTHER;OTHER
"[(lulus UN SMA)-(SMK)]";false;true;false;false;false;true;false;OTHER;ORGANIZATION
"[(lulus UN SMA)-(wilayah itu)]";false;true;false;false;false;true;false;OTHER;OTHER
"[(lulus UN SMA)-(lulus UN)]";false;true;false;false;false;true;true;OTHER;OTHER
"[(lulus UN SMA)-("Seluruhnya)]";false;false;false;false;false;false;false;OTHER;OTHER
"[(lulus UN SMA)-(wilayah kabupaten dan kota)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(lulus UN SMA)-(Riau,")]";false;false;false;false;false;false;false;OTHER;OTHER
"[(lulus UN SMA)-(Ketua Panitia UN)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(lulus UN SMA)-(Dinas Pendidikan Riau,)]";false;false;false;false;false;false;false;OTHER;LOCATION
"[(lulus UN SMA)-(Sri Petri Haryanti)]";false;true;false;false;false;false;false;OTHER;PERSON
"[(lulus UN SMA)-(Pekanbaru)]";false;true;false;false;false;false;false;OTHER;LOCATION
"[(lulus UN SMA)-(Jumat)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(lulus UN SMA)-(Ditanya kota atau kabupaten mana)]";false;true;false;false;false;false;false;OTHER;PERSON
"[(lulus UN SMA)-(tingka kelulusan tertinggi,)]";false;false;false;false;false;false;false;OTHER;OTHER
"[(lulus UN SMA)-(Sri)]";false;true;false;false;false;false;false;OTHER;PERSON
"[(lulus UN SMA)-(data pastinya)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(lulus UN SMA)-(beberapa sekolah)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(lulus UN SMA)-(nilai UN-nya)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(lulus UN SMA)-(nilai UN)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(lulus UN SMA)-(kami)]";false;true;false;false;true;false;false;OTHER;OTHER
"[(lulus UN SMA)-(pihak sekolah,")]";false;false;false;false;false;false;false;OTHER;OTHER
"[(lulus UN SMA)-(dia)]";false;true;false;false;true;false;false;OTHER;OTHER
"[(lulus UN SMA)-(Kepala Dinas Pendidikan Provinsi Riau M. Wardan)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(lulus UN SMA)-(tingkat kelulusan Ujian Nasional)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(lulus UN SMA)-(tingkat SMA dan SMK)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(lulus UN SMA)-(Riau)]";false;true;false;false;false;false;false;OTHER;LOCATION
"[(lulus UN SMA)-(99,93 persen)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(lulus UN SMA)-("Kami)]";false;false;false;false;true;false;false;OTHER;OTHER
"[(lulus UN SMA)-(target,)]";false;false;false;false;false;false;false;OTHER;OTHER
"[(lulus UN SMA)-(0,07 persen)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(lulus UN SMA)-(lulus UN,")]";false;false;false;false;false;false;false;OTHER;OTHER
"[(lulus UN SMA)-(Wardan)]";false;true;false;false;false;false;false;OTHER;PERSON
"[(lulus UN SMA)-(Pekanbaru)]";false;true;false;false;false;false;false;OTHER;LOCATION
"[(lulus UN SMA)-(data Dinas Pendidikan Riau,)]";false;false;false;false;false;false;false;OTHER;OTHER
"[(lulus UN SMA)-(UN SMA sederajat)]";false;true;false;false;false;false;false;OTHER;ORGANIZATION
"[(lulus UN SMA)-(Provinsi Riau)]";false;true;false;false;false;false;false;OTHER;LOCATION
"[(lulus UN SMA)-(tahun ini)]";false;true;false;false;false;false;false;OTHER;LOCATION
"[(lulus UN SMA)-(69.933 peserta)]";false;true;false;false;false;false;false;OTHER;OTHER
"[(lulus UN SMA)-(Mereka)]";false;true;false;false;true;false;false;OTHER;OTHER
